application_id,age,employment_status,annual_income,credit_score,existing_debt,debt_to_income_ratio,missed_payments_12m,postal_code,region_income_band,years_at_address,requested_limit,prior_customer,application_channel,postal_penalty,model_score,decision
APP-00237,48,Part-time,62172,772,5095,0.082,1,M4B,Medium,5,3000,Yes,Online,0.0,0.593,Approved
APP-00238,61,Full-time,51819,655,14487,0.28,0,M6E,Low,7,10000,No,Online,-0.58,0.272,Rejected
APP-00239,55,Unemployed,88084,651,14511,0.165,0,K2P,Medium,15,7000,Yes,Online,0.0,0.645,Approved
APP-00240,67,Full-time,78636,644,31659,0.403,0,L8W,Low,6,3000,No,Mobile,-0.48,0.449,Rejected
APP-00241,68,Part-time,42112,676,12882,0.306,1,L4W,High,8,1000,Yes,Online,0.0,0.371,Rejected
APP-00242,38,Full-time,87045,640,12751,0.146,3,M9C,High,2,2000,No,Branch,0.0,0.473,Rejected
APP-00243,34,Part-time,64721,714,20336,0.314,0,L4W,High,15,10000,Yes,Branch,0.0,0.526,Approved
APP-00244,55,Part-time,48504,707,14130,0.291,4,K2C,Medium,3,10000,Yes,Online,0.0,0.224,Rejected
APP-00245,64,Full-time,24874,756,28518,1.146,0,M6E,Low,6,3000,No,Online,-0.58,0.117,Rejected
APP-00246,61,Full-time,62660,601,17988,0.287,0,L4W,High,11,3000,No,Branch,0.0,0.475,Rejected
APP-00247,27,Part-time,63780,638,20300,0.318,0,K2C,Medium,0,7000,Yes,Mobile,0.0,0.435,Rejected
APP-00248,61,Contract,96072,742,227,0.002,0,M9C,High,8,10000,No,Online,0.0,0.806,Approved
APP-00249,33,Full-time,84730,708,27196,0.321,0,M9C,High,3,7000,No,Online,0.0,0.657,Approved
APP-00250,38,Full-time,57008,700,8705,0.153,0,M2N,High,8,5000,No,Online,0.0,0.563,Approved
APP-00251,57,Part-time,71008,760,14432,0.203,0,M4B,Medium,5,3000,Yes,Online,0.0,0.652,Approved
APP-00252,33,Full-time,78872,634,9931,0.126,0,K2C,Medium,6,5000,No,Online,0.0,0.578,Approved
APP-00253,56,Full-time,69047,658,6130,0.089,0,M2N,High,2,3000,Yes,Online,0.0,0.64,Approved
APP-00254,51,Full-time,53431,643,6085,0.114,0,M4B,Medium,14,7000,Yes,Online,0.0,0.514,Approved
APP-00255,22,Full-time,50921,571,16423,0.323,2,L8W,Low,0,5000,Yes,Online,-0.48,0.135,Rejected
APP-00256,36,Full-time,70939,697,711,0.01,0,M4C,Medium,5,10000,No,Mobile,0.0,0.597,Approved
APP-00257,29,Full-time,74934,669,11600,0.155,1,L4W,High,12,5000,No,Mobile,0.0,0.588,Approved
APP-00258,29,Full-time,62227,658,20704,0.333,1,M5V,High,3,10000,No,Online,0.0,0.34,Rejected
APP-00259,58,Full-time,18000,640,18924,1.051,1,M4C,Medium,3,3000,No,Branch,0.0,0.094,Rejected
APP-00260,31,Full-time,37271,681,18727,0.502,0,M3J,Low,11,5000,No,Online,-0.52,0.252,Rejected
APP-00261,42,Full-time,75154,646,8232,0.11,0,M4C,Medium,14,5000,No,Mobile,0.0,0.559,Approved
APP-00262,53,Full-time,29145,710,2197,0.075,0,M9C,High,9,1000,No,Branch,0.0,0.505,Approved
APP-00263,56,Contract,81815,707,22993,0.281,0,M3J,Low,1,15000,No,Mobile,-0.52,0.424,Rejected
APP-00264,65,Full-time,82651,674,11357,0.137,0,L5N,Medium,1,5000,Yes,Online,0.0,0.582,Approved
APP-00265,43,Full-time,68240,678,12718,0.186,0,M2N,High,16,5000,No,Branch,0.0,0.603,Approved
APP-00266,65,Full-time,78263,708,11917,0.152,2,M5V,High,2,10000,No,Online,0.0,0.514,Approved
APP-00267,65,Full-time,77018,696,18007,0.234,0,M5V,High,2,10000,No,Online,0.0,0.59,Approved
APP-00268,54,Part-time,65396,771,26203,0.401,1,M5V,High,6,5000,No,Online,0.0,0.524,Approved
APP-00269,29,Part-time,39270,708,24737,0.63,0,M4B,Medium,1,10000,No,Branch,0.0,0.295,Rejected
APP-00270,44,Contract,81411,750,0,0.0,2,M4B,Medium,10,1000,No,Branch,0.0,0.678,Approved
APP-00271,28,Full-time,92830,732,11140,0.12,0,L6A,High,16,2000,No,Online,0.0,0.737,Approved
APP-00272,27,Unemployed,45745,625,3873,0.085,0,L6A,High,7,5000,Yes,Branch,0.0,0.401,Rejected
APP-00273,56,Full-time,42097,667,19869,0.472,3,M2N,High,7,3000,Yes,Online,0.0,0.198,Rejected
APP-00274,38,Full-time,65038,695,13328,0.205,1,L4W,High,7,5000,No,Online,0.0,0.483,Rejected
APP-00275,23,Full-time,52728,738,18743,0.355,0,L5N,Medium,13,3000,Yes,Branch,0.0,0.634,Approved
APP-00276,48,Full-time,66609,796,11741,0.176,0,L5N,Medium,12,5000,Yes,Online,0.0,0.695,Approved
APP-00277,26,Full-time,89244,671,6024,0.068,1,L6A,High,2,10000,Yes,Online,0.0,0.608,Approved
APP-00278,64,Part-time,23578,693,8422,0.357,2,K2P,Medium,6,5000,No,Online,0.0,0.217,Rejected
APP-00279,64,Full-time,95963,742,2569,0.027,0,M5V,High,10,15000,Yes,Branch,0.0,0.783,Approved
APP-00280,41,Unemployed,60180,695,4455,0.074,0,L6A,High,8,7000,No,Online,0.0,0.63,Approved
APP-00281,48,Contract,76712,788,2980,0.039,1,M2N,High,8,3000,No,Mobile,0.0,0.642,Approved
APP-00282,60,Full-time,75137,616,7250,0.096,0,M4B,Medium,13,3000,No,Online,0.0,0.677,Approved
APP-00283,21,Full-time,77236,727,6854,0.089,1,K2C,Medium,1,3000,Yes,Branch,0.0,0.642,Approved
APP-00284,56,Full-time,61614,719,18459,0.3,0,M3J,Low,3,10000,No,Online,-0.52,0.427,Rejected
APP-00285,41,Full-time,69320,753,16984,0.245,3,M4C,Medium,13,1000,No,Online,0.0,0.475,Rejected
APP-00286,63,Full-time,65702,685,18451,0.281,1,M6E,Low,4,3000,Yes,Online,-0.58,0.385,Rejected
APP-00287,55,Full-time,52655,739,22725,0.432,1,L5N,Medium,8,10000,Yes,Online,0.0,0.406,Rejected
APP-00288,33,Full-time,32355,676,13952,0.431,0,M4C,Medium,5,5000,Yes,Online,0.0,0.31,Rejected
APP-00289,69,Full-time,42055,646,9034,0.215,0,M4B,Medium,9,3000,Yes,Online,0.0,0.561,Approved
APP-00290,30,Unemployed,62124,638,29980,0.483,0,M4C,Medium,5,3000,Yes,Online,0.0,0.472,Rejected
APP-00291,64,Part-time,46337,603,22040,0.476,1,M6E,Low,8,10000,Yes,Online,-0.58,0.147,Rejected
APP-00292,67,Unemployed,46379,658,16766,0.361,1,M6E,Low,8,10000,No,Branch,-0.58,0.215,Rejected
APP-00293,30,Full-time,99887,715,13880,0.139,0,L6A,High,15,3000,No,Mobile,0.0,0.797,Approved
APP-00294,66,Full-time,79460,679,16528,0.208,1,M4B,Medium,5,5000,No,Online,0.0,0.576,Approved
APP-00295,33,Full-time,55963,693,14285,0.255,1,M3J,Low,7,10000,No,Online,-0.52,0.311,Rejected
APP-00296,57,Full-time,76097,758,15398,0.202,0,L5N,Medium,9,7000,No,Online,0.0,0.748,Approved
APP-00297,58,Full-time,59935,670,16796,0.28,0,M5V,High,7,10000,No,Online,0.0,0.516,Approved
APP-00298,44,Part-time,62493,811,10614,0.17,1,L8W,Low,0,5000,Yes,Mobile,-0.48,0.45,Rejected
APP-00299,22,Part-time,71949,732,3061,0.043,0,K2P,Medium,0,10000,Yes,Branch,0.0,0.643,Approved
APP-00300,42,Full-time,52983,671,1200,0.023,1,M3J,Low,12,3000,No,Online,-0.52,0.352,Rejected
APP-00301,37,Full-time,48165,670,21915,0.455,0,M6E,Low,2,2000,No,Online,-0.58,0.252,Rejected
APP-00302,56,Full-time,86031,635,3420,0.04,4,L5N,Medium,14,7000,Yes,Mobile,0.0,0.438,Rejected
APP-00303,34,Full-time,75054,689,17757,0.237,0,M4C,Medium,11,5000,Yes,Online,0.0,0.668,Approved
APP-00304,30,Full-time,23417,571,6420,0.274,0,K2P,Medium,1,10000,No,Online,0.0,0.251,Rejected
APP-00305,55,Full-time,55474,767,5332,0.096,0,M5V,High,3,2000,Yes,Branch,0.0,0.666,Approved
APP-00306,45,Full-time,53437,543,8273,0.155,0,M9C,High,12,10000,Yes,Branch,0.0,0.43,Rejected
APP-00307,23,Unemployed,52820,692,15859,0.3,0,L5N,Medium,6,3000,No,Online,0.0,0.494,Rejected
APP-00308,67,Part-time,79523,627,5480,0.069,0,M4B,Medium,13,7000,No,Mobile,0.0,0.605,Approved
APP-00309,58,Contract,67846,659,8981,0.132,3,L6A,High,7,1000,No,Online,0.0,0.303,Rejected
APP-00310,37,Full-time,35487,651,15520,0.437,3,K1X,Low,12,5000,No,Branch,-0.55,0.16,Rejected
APP-00311,32,Full-time,57102,796,6028,0.106,0,K2C,Medium,11,7000,No,Online,0.0,0.648,Approved
APP-00312,44,Full-time,70251,621,25698,0.366,1,M6E,Low,1,3000,No,Branch,-0.58,0.281,Rejected
APP-00313,49,Full-time,56546,732,3642,0.064,0,M6E,Low,11,3000,Yes,Mobile,-0.58,0.513,Approved
APP-00314,63,Full-time,55896,762,11773,0.211,1,M9C,High,2,5000,Yes,Online,0.0,0.589,Approved
APP-00315,45,Contract,73462,569,22208,0.302,1,L6A,High,15,10000,No,Branch,0.0,0.347,Rejected
APP-00316,56,Part-time,96627,664,4029,0.042,0,M5V,High,13,3000,Yes,Mobile,0.0,0.73,Approved
APP-00317,46,Full-time,72306,772,13733,0.19,1,K2C,Medium,12,3000,Yes,Online,0.0,0.651,Approved
APP-00318,58,Full-time,83917,610,16630,0.198,2,L8W,Low,0,3000,Yes,Branch,-0.48,0.352,Rejected
APP-00319,21,Unemployed,50103,748,10053,0.201,0,L8W,Low,7,15000,No,Mobile,-0.48,0.391,Rejected
APP-00320,40,Full-time,60349,681,15158,0.251,2,K1X,Low,8,3000,No,Branch,-0.55,0.304,Rejected
APP-00321,48,Full-time,63486,687,18430,0.29,2,M4C,Medium,2,1000,No,Online,0.0,0.398,Rejected
APP-00322,36,Full-time,69636,702,10030,0.144,0,M5V,High,9,7000,No,Online,0.0,0.66,Approved
APP-00323,67,Contract,71929,709,19850,0.276,0,K2P,Medium,14,7000,Yes,Online,0.0,0.649,Approved
APP-00324,37,Unemployed,43959,629,18449,0.42,4,K1X,Low,13,2000,No,Online,-0.55,0.116,Rejected
APP-00325,60,Full-time,79152,684,9220,0.116,0,M9C,High,4,15000,No,Online,0.0,0.626,Approved
APP-00326,48,Contract,38198,718,21192,0.555,0,M5V,High,15,5000,Yes,Online,0.0,0.402,Rejected
APP-00327,32,Contract,39956,700,9313,0.233,0,M4C,Medium,9,5000,No,Online,0.0,0.522,Approved
APP-00328,47,Full-time,102441,709,20491,0.2,2,M4C,Medium,5,5000,No,Online,0.0,0.661,Approved
APP-00329,62,Full-time,54818,650,9439,0.172,1,K2C,Medium,12,10000,No,Online,0.0,0.453,Rejected
APP-00330,67,Full-time,73631,717,13487,0.183,0,K1X,Low,5,3000,Yes,Branch,-0.55,0.478,Rejected
APP-00331,50,Unemployed,94569,697,13361,0.141,4,M4B,Medium,9,3000,No,Branch,0.0,0.394,Rejected
APP-00332,61,Full-time,25840,611,15670,0.606,1,M5V,High,14,2000,No,Online,0.0,0.207,Rejected
APP-00333,54,Contract,80772,653,1200,0.015,2,M6E,Low,4,7000,No,Online,-0.58,0.387,Rejected
APP-00334,57,Full-time,72181,633,18906,0.262,0,M3J,Low,0,5000,Yes,Online,-0.52,0.366,Rejected
APP-00335,26,Contract,90027,632,14983,0.166,0,M6E,Low,4,5000,No,Online,-0.58,0.479,Rejected
APP-00336,27,Full-time,39233,656,17700,0.451,1,M6E,Low,9,3000,No,Online,-0.58,0.175,Rejected
APP-00337,52,Part-time,93623,732,16817,0.18,0,M2N,High,14,7000,Yes,Branch,0.0,0.764,Approved
APP-00338,52,Contract,54191,664,16057,0.296,1,M5V,High,6,7000,Yes,Online,0.0,0.425,Rejected
APP-00339,45,Contract,82986,702,448,0.005,1,L5N,Medium,4,3000,No,Mobile,0.0,0.661,Approved
APP-00340,53,Contract,59852,685,8273,0.138,1,M3J,Low,1,7000,Yes,Online,-0.52,0.363,Rejected
APP-00341,27,Full-time,77874,647,16830,0.216,2,L5N,Medium,9,3000,No,Online,0.0,0.46,Rejected
APP-00342,32,Part-time,64880,671,15898,0.245,0,L5N,Medium,2,7000,Yes,Mobile,0.0,0.511,Approved
APP-00343,36,Full-time,27391,730,10173,0.371,0,L8W,Low,9,1000,Yes,Branch,-0.48,0.362,Rejected
APP-00344,36,Full-time,18000,698,19663,1.092,0,K2C,Medium,9,5000,No,Branch,0.0,0.166,Rejected
APP-00345,63,Full-time,67778,720,12705,0.187,0,K2C,Medium,12,15000,Yes,Mobile,0.0,0.646,Approved
APP-00346,56,Full-time,59253,760,20700,0.349,0,M4C,Medium,6,15000,No,Online,0.0,0.537,Approved
APP-00347,33,Full-time,71168,714,22970,0.323,1,K2P,Medium,7,3000,No,Mobile,0.0,0.551,Approved
APP-00348,27,Unemployed,55961,576,17648,0.315,1,M6E,Low,12,5000,No,Online,-0.58,0.223,Rejected
APP-00349,56,Full-time,100325,705,18389,0.183,0,K2C,Medium,2,1000,No,Mobile,0.0,0.705,Approved
APP-00350,67,Part-time,68150,656,10241,0.15,1,K2P,Medium,2,10000,No,Online,0.0,0.474,Rejected
APP-00351,29,Full-time,55955,790,20745,0.371,0,L5N,Medium,6,5000,Yes,Online,0.0,0.587,Approved
APP-00352,52,Full-time,73573,720,14827,0.202,0,M2N,High,10,5000,No,Branch,0.0,0.663,Approved
APP-00353,31,Full-time,56284,657,12437,0.221,1,K2P,Medium,11,2000,Yes,Online,0.0,0.511,Approved
APP-00354,28,Unemployed,62173,713,7168,0.115,1,L8W,Low,5,15000,Yes,Online,-0.48,0.331,Rejected
APP-00355,53,Contract,38585,687,12302,0.319,1,M6E,Low,9,5000,No,Online,-0.58,0.203,Rejected
APP-00356,43,Contract,63845,596,6734,0.105,0,K2P,Medium,8,3000,No,Branch,0.0,0.479,Rejected
APP-00357,45,Unemployed,51899,729,21030,0.405,1,M6E,Low,12,3000,Yes,Mobile,-0.58,0.276,Rejected
APP-00358,28,Full-time,43791,668,23043,0.526,1,M4C,Medium,5,3000,Yes,Branch,0.0,0.308,Rejected
APP-00359,65,Full-time,103063,776,19714,0.191,3,L4W,High,15,5000,No,Mobile,0.0,0.706,Approved
APP-00360,42,Part-time,44493,683,31902,0.717,1,M4C,Medium,12,10000,Yes,Online,0.0,0.302,Rejected
APP-00361,24,Full-time,64125,769,11277,0.176,0,K2C,Medium,6,10000,No,Online,0.0,0.614,Approved
APP-00362,60,Full-time,49549,713,18676,0.377,0,K2P,Medium,10,5000,No,Online,0.0,0.516,Approved
APP-00363,23,Full-time,69347,744,6231,0.09,4,K2C,Medium,9,10000,Yes,Online,0.0,0.444,Rejected
APP-00364,49,Part-time,41061,663,13119,0.32,0,M4C,Medium,0,5000,Yes,Online,0.0,0.39,Rejected
APP-00365,61,Part-time,82626,717,2959,0.036,0,L4W,High,7,3000,No,Online,0.0,0.682,Approved
APP-00366,49,Full-time,100651,595,18477,0.184,0,K2C,Medium,1,15000,Yes,Online,0.0,0.561,Approved
APP-00367,54,Full-time,52388,691,10812,0.206,0,M9C,High,7,3000,Yes,Branch,0.0,0.575,Approved
APP-00368,54,Full-time,89405,616,0,0.0,0,L4W,High,3,3000,Yes,Online,0.0,0.682,Approved
APP-00369,48,Part-time,53626,619,10905,0.203,0,L8W,Low,7,15000,Yes,Mobile,-0.48,0.338,Rejected
APP-00370,33,Full-time,87604,633,28252,0.322,0,M6E,Low,11,2000,Yes,Branch,-0.58,0.542,Approved
APP-00371,35,Contract,99893,718,18573,0.186,0,M3J,Low,3,7000,No,Branch,-0.52,0.584,Approved
APP-00372,43,Full-time,56293,674,21084,0.375,0,M6E,Low,5,10000,No,Mobile,-0.58,0.295,Rejected
APP-00373,64,Full-time,33135,684,16579,0.5,0,M3J,Low,6,5000,No,Online,-0.52,0.273,Rejected
APP-00374,46,Contract,81066,680,13229,0.163,0,K2P,Medium,12,1000,No,Branch,0.0,0.657,Approved
APP-00375,24,Part-time,64540,741,15809,0.245,4,M6E,Low,14,5000,Yes,Mobile,-0.58,0.23,Rejected
APP-00376,46,Full-time,73032,690,16218,0.222,0,M4B,Medium,15,2000,Yes,Branch,0.0,0.673,Approved
APP-00377,60,Part-time,61383,712,5623,0.092,1,M2N,High,12,5000,No,Mobile,0.0,0.543,Approved
APP-00378,29,Part-time,44579,651,21041,0.472,0,M6E,Low,0,7000,No,Online,-0.58,0.18,Rejected
APP-00379,25,Contract,88386,761,21153,0.239,3,L6A,High,11,5000,No,Branch,0.0,0.546,Approved
APP-00380,52,Contract,69756,757,13124,0.188,0,M4B,Medium,0,5000,No,Online,0.0,0.644,Approved
APP-00381,40,Part-time,34516,680,12039,0.349,0,M3J,Low,5,5000,No,Mobile,-0.52,0.217,Rejected
APP-00382,70,Full-time,79864,666,8107,0.102,1,M5V,High,15,5000,Yes,Mobile,0.0,0.581,Approved
APP-00383,31,Full-time,72751,601,26815,0.369,1,K2P,Medium,5,10000,No,Mobile,0.0,0.374,Rejected
APP-00384,35,Full-time,61645,650,10134,0.164,0,M2N,High,6,3000,No,Branch,0.0,0.492,Rejected
APP-00385,52,Full-time,96657,579,17873,0.185,0,M5V,High,2,10000,No,Online,0.0,0.524,Approved
APP-00386,48,Part-time,56373,648,11973,0.212,0,L6A,High,3,5000,No,Online,0.0,0.455,Rejected
APP-00387,42,Full-time,60958,710,12795,0.21,0,M4B,Medium,3,3000,No,Mobile,0.0,0.6,Approved
APP-00388,61,Full-time,74336,679,10347,0.139,1,L8W,Low,1,3000,No,Online,-0.48,0.447,Rejected
APP-00389,37,Full-time,68882,826,6508,0.094,0,M5V,High,2,3000,No,Online,0.0,0.724,Approved
APP-00390,46,Full-time,42580,678,18479,0.434,0,L6A,High,3,5000,No,Branch,0.0,0.412,Rejected
APP-00391,64,Full-time,70808,673,6350,0.09,0,M9C,High,14,3000,No,Online,0.0,0.696,Approved
APP-00392,27,Contract,56541,748,17738,0.314,2,K2C,Medium,5,10000,No,Branch,0.0,0.406,Rejected
APP-00393,62,Full-time,79426,584,15134,0.191,0,K2C,Medium,8,5000,Yes,Online,0.0,0.553,Approved
APP-00394,46,Part-time,70222,617,18568,0.264,0,L6A,High,4,10000,No,Branch,0.0,0.517,Approved
APP-00395,45,Unemployed,65701,727,10230,0.156,2,M4B,Medium,5,1000,No,Mobile,0.0,0.524,Approved
APP-00396,30,Full-time,48631,687,20861,0.429,1,L4W,High,1,3000,No,Online,0.0,0.347,Rejected
APP-00397,65,Full-time,63360,689,12312,0.194,0,M2N,High,12,1000,Yes,Online,0.0,0.661,Approved
APP-00398,39,Full-time,81462,638,32642,0.401,2,K2C,Medium,5,3000,No,Online,0.0,0.369,Rejected
APP-00399,31,Part-time,53522,711,2001,0.037,0,M5V,High,12,10000,Yes,Mobile,0.0,0.532,Approved
APP-00400,33,Full-time,66914,654,30303,0.453,0,M5V,High,16,1000,No,Online,0.0,0.453,Rejected
APP-00401,28,Full-time,43644,686,14815,0.339,4,M3J,Low,1,5000,Yes,Online,-0.52,0.137,Rejected
APP-00402,60,Full-time,46191,634,14860,0.322,3,L4W,High,9,2000,No,Branch,0.0,0.242,Rejected
APP-00403,24,Contract,62473,680,10270,0.164,0,L5N,Medium,3,5000,Yes,Online,0.0,0.591,Approved
APP-00404,67,Full-time,70628,809,2318,0.033,0,L6A,High,7,10000,Yes,Mobile,0.0,0.715,Approved
APP-00405,51,Full-time,99890,667,10801,0.108,0,M4B,Medium,3,5000,No,Mobile,0.0,0.659,Approved
APP-00406,48,Contract,59302,691,10740,0.181,0,M2N,High,11,7000,Yes,Online,0.0,0.603,Approved
APP-00407,31,Part-time,63097,679,15780,0.25,0,K2C,Medium,5,3000,No,Branch,0.0,0.466,Rejected
APP-00408,63,Contract,37999,692,23548,0.62,0,M6E,Low,12,15000,No,Online,-0.58,0.185,Rejected
APP-00409,21,Part-time,78520,724,14635,0.186,3,L4W,High,7,7000,No,Branch,0.0,0.46,Rejected
APP-00410,69,Contract,67666,696,17157,0.254,2,M3J,Low,0,5000,Yes,Branch,-0.52,0.281,Rejected
APP-00411,67,Full-time,90791,705,17191,0.189,0,M4B,Medium,9,5000,No,Online,0.0,0.724,Approved
APP-00412,58,Contract,87509,688,1015,0.012,0,M9C,High,6,10000,Yes,Online,0.0,0.646,Approved
APP-00413,44,Contract,73825,704,1662,0.023,0,M9C,High,8,5000,No,Mobile,0.0,0.729,Approved
APP-00414,67,Part-time,55539,678,4021,0.072,0,M4C,Medium,14,7000,No,Online,0.0,0.545,Approved
APP-00415,51,Full-time,67684,590,11887,0.176,1,K2P,Medium,12,5000,Yes,Branch,0.0,0.464,Rejected
APP-00416,61,Full-time,62002,835,1398,0.023,1,K2C,Medium,12,3000,Yes,Online,0.0,0.801,Approved
APP-00417,66,Full-time,81161,730,9671,0.119,0,M4B,Medium,14,7000,Yes,Online,0.0,0.688,Approved
APP-00418,70,Full-time,78872,636,4922,0.062,2,M4B,Medium,11,5000,No,Mobile,0.0,0.476,Rejected
APP-00419,46,Full-time,58665,703,17914,0.305,1,K2P,Medium,5,5000,Yes,Online,0.0,0.527,Approved
APP-00420,69,Full-time,41184,624,16364,0.397,0,M5V,High,2,5000,No,Branch,0.0,0.27,Rejected
APP-00421,70,Part-time,91501,671,11195,0.122,0,L6A,High,4,3000,No,Online,0.0,0.687,Approved
APP-00422,25,Full-time,77974,616,0,0.0,1,L6A,High,1,7000,No,Online,0.0,0.503,Approved
APP-00423,40,Part-time,54749,679,14040,0.256,2,M3J,Low,13,15000,No,Mobile,-0.52,0.197,Rejected
APP-00424,61,Full-time,73772,603,16800,0.228,1,L5N,Medium,6,10000,Yes,Branch,0.0,0.478,Rejected
APP-00425,31,Full-time,61848,703,21375,0.346,0,M6E,Low,6,3000,No,Mobile,-0.58,0.403,Rejected
APP-00426,53,Full-time,87735,728,26774,0.305,0,M4C,Medium,9,5000,No,Mobile,0.0,0.681,Approved
APP-00427,70,Full-time,29264,645,22329,0.763,0,K2C,Medium,1,7000,No,Mobile,0.0,0.247,Rejected
APP-00428,58,Full-time,60351,707,14453,0.239,4,M2N,High,10,5000,Yes,Mobile,0.0,0.318,Rejected
APP-00429,47,Full-time,92783,642,12503,0.135,1,M4B,Medium,14,5000,Yes,Online,0.0,0.674,Approved
APP-00430,54,Full-time,70638,710,10499,0.149,2,M3J,Low,3,10000,Yes,Mobile,-0.52,0.382,Rejected
APP-00431,35,Contract,92407,644,25190,0.273,0,M3J,Low,9,5000,Yes,Online,-0.52,0.554,Approved
APP-00432,52,Full-time,45507,741,14466,0.318,1,M5V,High,8,5000,Yes,Online,0.0,0.445,Rejected
APP-00433,41,Part-time,83300,590,18914,0.227,0,M4C,Medium,10,1000,No,Online,0.0,0.508,Approved
APP-00434,66,Part-time,78720,627,11568,0.147,1,M3J,Low,6,1000,No,Online,-0.52,0.366,Rejected
APP-00435,25,Contract,30229,621,7014,0.232,0,M3J,Low,13,1000,No,Branch,-0.52,0.245,Rejected
APP-00436,26,Unemployed,62181,709,10498,0.169,3,M5V,High,5,10000,No,Online,0.0,0.366,Rejected
APP-00437,58,Full-time,58582,713,13580,0.232,1,M6E,Low,6,5000,Yes,Online,-0.58,0.372,Rejected
APP-00438,42,Full-time,38348,713,14642,0.382,0,L6A,High,14,5000,No,Online,0.0,0.44,Rejected
APP-00439,38,Contract,62557,670,8138,0.13,2,M5V,High,6,10000,No,Online,0.0,0.467,Rejected
APP-00440,34,Full-time,76217,528,15875,0.208,0,M3J,Low,13,5000,No,Mobile,-0.52,0.35,Rejected
APP-00441,30,Part-time,53463,684,23944,0.448,0,M3J,Low,13,5000,No,Online,-0.52,0.296,Rejected
APP-00442,66,Part-time,71858,741,1589,0.022,0,M9C,High,5,3000,Yes,Online,0.0,0.723,Approved
APP-00443,33,Part-time,68489,837,0,0.0,0,K2C,Medium,12,10000,No,Online,0.0,0.712,Approved
APP-00444,51,Unemployed,63781,667,23221,0.364,0,K2C,Medium,13,2000,Yes,Online,0.0,0.441,Rejected
APP-00445,50,Unemployed,54807,661,3055,0.056,0,L6A,High,11,1000,Yes,Branch,0.0,0.56,Approved
APP-00446,23,Contract,79359,716,10639,0.134,1,L4W,High,4,2000,Yes,Online,0.0,0.591,Approved
APP-00447,50,Full-time,38933,684,17559,0.451,0,M9C,High,5,3000,No,Online,0.0,0.345,Rejected
APP-00448,26,Contract,67655,768,12885,0.19,1,M5V,High,12,3000,Yes,Online,0.0,0.663,Approved
APP-00449,49,Full-time,88939,646,13987,0.157,0,K2C,Medium,3,7000,No,Online,0.0,0.643,Approved
APP-00450,28,Full-time,52447,668,16207,0.309,1,M3J,Low,0,3000,Yes,Mobile,-0.52,0.275,Rejected
APP-00451,64,Contract,54408,746,30931,0.569,1,L6A,High,3,7000,No,Online,0.0,0.36,Rejected
APP-00452,65,Full-time,77059,707,26964,0.35,1,M4C,Medium,7,2000,No,Mobile,0.0,0.524,Approved
APP-00453,63,Full-time,66942,754,9644,0.144,0,K2C,Medium,6,2000,Yes,Branch,0.0,0.713,Approved
APP-00454,64,Full-time,80918,674,20656,0.255,1,L4W,High,12,5000,Yes,Online,0.0,0.615,Approved
APP-00455,53,Contract,61193,751,19239,0.314,0,M3J,Low,13,10000,No,Mobile,-0.52,0.473,Rejected
APP-00456,37,Full-time,21011,598,14363,0.684,2,L5N,Medium,6,10000,Yes,Mobile,0.0,0.133,Rejected
APP-00457,68,Part-time,81738,593,9345,0.114,0,M6E,Low,9,15000,No,Branch,-0.58,0.406,Rejected
APP-00458,31,Full-time,101260,760,17660,0.174,0,L5N,Medium,2,7000,No,Online,0.0,0.739,Approved
APP-00459,33,Contract,83613,682,13558,0.162,0,M6E,Low,7,7000,Yes,Online,-0.58,0.516,Approved
APP-00460,70,Contract,18000,733,13043,0.725,1,M3J,Low,14,5000,Yes,Online,-0.52,0.149,Rejected
APP-00461,31,Full-time,68620,687,10331,0.151,0,M3J,Low,13,5000,No,Online,-0.52,0.465,Rejected
APP-00462,51,Full-time,55599,690,21499,0.387,3,K2P,Medium,5,2000,Yes,Mobile,0.0,0.363,Rejected
APP-00463,48,Full-time,47984,625,7926,0.165,4,M5V,High,8,5000,Yes,Mobile,0.0,0.29,Rejected
APP-00464,64,Unemployed,66209,689,9168,0.138,0,M4C,Medium,7,5000,Yes,Online,0.0,0.585,Approved
APP-00465,26,Part-time,64819,773,18746,0.289,0,M9C,High,3,5000,Yes,Mobile,0.0,0.651,Approved
APP-00466,61,Unemployed,73156,693,13490,0.184,1,K2C,Medium,3,5000,Yes,Branch,0.0,0.546,Approved
APP-00467,36,Full-time,65018,728,13678,0.21,0,M4B,Medium,13,2000,No,Online,0.0,0.613,Approved
APP-00468,24,Contract,47325,734,20530,0.434,0,M2N,High,6,3000,No,Online,0.0,0.462,Rejected
APP-00469,55,Contract,50121,626,24896,0.497,2,K1X,Low,0,1000,No,Online,-0.55,0.123,Rejected
APP-00470,68,Part-time,54217,745,0,0.0,3,M9C,High,12,15000,Yes,Mobile,0.0,0.417,Rejected
APP-00471,46,Unemployed,29603,665,14799,0.5,3,M6E,Low,10,2000,Yes,Mobile,-0.58,0.112,Rejected
APP-00472,32,Full-time,42810,684,3428,0.08,0,M9C,High,11,3000,No,Online,0.0,0.549,Approved
APP-00473,31,Full-time,56701,797,12992,0.229,0,M6E,Low,10,10000,No,Branch,-0.58,0.59,Approved
APP-00474,57,Part-time,93128,731,13253,0.142,0,M2N,High,16,5000,Yes,Mobile,0.0,0.755,Approved
